effective_date,ticker,selection_rank,selection_score,avg_dollar_volume_60,close,universe_age_days
2022-07-29,INTC,13,1428411134.315459,1428411134.315459,34.20106506347656,1669.0
2022-07-29,JPM,14,1417018707.906329,1417018707.906329,105.71326446533203,1669.0
2022-07-29,COST,15,1342800476.1408489,1342800476.1408489,517.8820190429688,1669.0
2022-07-29,CRM,16,1289228972.9503632,1289228972.9503632,181.81094360351562,1669.0
2022-07-29,DIS,17,1218414887.916336,1218414887.916336,103.65889739990234,1669.0
2022-07-29,QCOM,18,1212433883.5297139,1212433883.5297139,133.0498504638672,1669.0
2022-07-29,ADBE,19,1210007086.521352,1210007086.521352,410.1199951171875,1669.0
2022-07-29,AVGO,20,1188914615.1212056,1188914615.1212056,50.35205841064453,1669.0
2022-07-29,JNJ,21,1086211056.4755757,1086211056.4755757,156.39633178710938,1669.0
2022-07-29,HD,22,1081507625.457204,1081507625.457204,273.5382995605469,1669.0
2022-07-29,C,23,1031033778.1841787,1031033778.1841787,45.765995025634766,1669.0
2022-07-29,MA,24,1011376157.8255209,1011376157.8255209,346.5443115234375,1669.0
2022-07-29,PG,25,980411008.7022018,980411008.7022018,126.9688949584961,1669.0
2022-07-29,CSCO,26,978961014.2098681,978961014.2098681,40.95947265625,1669.0
2022-07-29,KO,27,970408080.5330467,970408080.5330467,57.40487289428711,1669.0
2022-07-29,MRK,28,930147244.1878637,930147244.1878637,79.75878143310547,1669.0
2022-07-29,PFE,29,900668986.0294787,900668986.0294787,41.407493591308594,1669.0
2022-07-29,CMCSA,30,875421846.2681181,875421846.2681181,31.30771255493164,1669.0
2022-08-31,AAPL,1,10898160704.276009,10898160704.276009,154.48233032226562,1702.0
2022-08-31,NVDA,2,8706516978.20239,8706516978.20239,15.069755554199219,1702.0
2022-08-31,AMZN,3,7712644110.623805,7712644110.623805,126.7699966430664,1702.0
2022-08-31,AMD,4,7493820692.425651,7493820692.425651,84.87000274658203,1702.0
2022-08-31,MSFT,5,6497646939.381511,6497646939.381511,254.06698608398438,1702.0
2022-08-31,META,6,4717141551.762848,4717141551.762848,161.66136169433594,1702.0
2022-08-31,GOOGL,7,3625462911.949692,3625462911.949692,107.33289337158203,1702.0
2022-08-31,NFLX,8,2001196907.150523,2001196907.150523,22.356000900268555,1702.0
2022-08-31,XOM,9,1914802053.9782207,1914802053.9782207,84.96576690673828,1702.0
2022-08-31,UNH,10,1449063051.7063904,1449063051.7063904,484.8199768066406,1702.0
2022-08-31,INTC,11,1376996521.6978009,1376996521.6978009,30.36957359313965,1702.0
2022-08-31,BA,12,1301735583.7957256,1301735583.7957256,160.25,1702.0
2022-08-31,JPM,13,1278540388.4081776,1278540388.4081776,104.21956634521484,1702.0
2022-08-31,CVX,14,1278447723.589503,1278447723.589503,136.9344024658203,1702.0
2022-08-31,DIS,15,1194081588.1559372,1194081588.1559372,109.5013198852539,1702.0
2022-08-31,CRM,16,1074332233.7244923,1074332233.7244923,154.245849609375,1702.0
2022-08-31,COST,17,1058434219.1868591,1058434219.1868591,499.5126037597656,1702.0
2022-08-31,JNJ,18,1048501554.1328939,1048501554.1328939,145.5565185546875,1702.0
2022-08-31,QCOM,19,1047719348.0037054,1047719348.0037054,121.99956512451172,1702.0
2022-08-31,ADBE,20,1043005583.6582947,1043005583.6582947,373.44000244140625,1702.0
2022-08-31,AVGO,21,954685278.010877,954685278.010877,46.93212890625,1702.0
2022-08-31,HD,22,949256338.0929056,949256338.0929056,263.86883544921875,1702.0
2022-08-31,PG,23,896319370.154508,896319370.154508,126.08229064941406,1702.0
2022-08-31,MA,24,891250723.5651652,891250723.5651652,317.726806640625,1702.0
2022-08-31,MMM,25,843189374.8010886,843189374.8010886,91.5167465209961,1702.0
2022-08-31,C,26,842259182.5983366,842259182.5983366,43.041194915771484,1702.0
2022-08-31,CSCO,27,814477278.7375132,814477278.7375132,40.372657775878906,1702.0
2022-08-31,LLY,28,814371866.4978536,814371866.4978536,292.8524475097656,1702.0
2022-08-31,CMCSA,29,799225714.8914732,799225714.8914732,30.197917938232422,1702.0
2022-08-31,TXN,30,795992806.720759,795992806.720759,148.68478393554688,1702.0
2022-09-30,AAPL,1,12207153973.184103,12207153973.184103,135.79351806640625,1732.0
2022-09-30,NVDA,2,8742917234.815058,8742917234.815058,12.123104095458984,1732.0
2022-09-30,AMZN,3,7277373192.875214,7277373192.875214,113.0,1732.0
2022-09-30,AMD,4,6805198534.171918,6805198534.171918,63.36000061035156,1732.0
2022-09-30,MSFT,5,6339368172.175217,6339368172.175217,226.30587768554688,1732.0
2022-09-30,META,6,4414865785.750911,4414865785.750911,134.62353515625,1732.0
2022-09-30,GOOGL,7,3210259820.8580146,3210259820.8580146,94.86592864990234,1732.0
2022-09-30,NFLX,8,2352143864.0533447,2352143864.0533447,23.54400062561035,1732.0
2022-09-30,XOM,9,1548744370.326131,1548744370.326131,77.60602569580078,1732.0
2022-09-30,INTC,10,1305688365.9606807,1305688365.9606807,24.518293380737305,1732.0
2022-09-30,ADBE,11,1238328844.9315388,1238328844.9315388,275.20001220703125,1732.0
2022-09-30,JPM,12,1225986893.3258312,1225986893.3258312,95.76141357421875,1732.0
2022-09-30,UNH,13,1219607491.1492412,1219607491.1492412,472.958984375,1732.0
2022-09-30,CVX,14,1191660436.0783641,1191660436.0783641,124.46772766113281,1732.0
2022-09-30,DIS,15,1172481112.0823288,1172481112.0823288,92.1596908569336,1732.0
2022-09-30,BA,16,1143288553.0341465,1143288553.0341465,121.08000183105469,1732.0
2022-09-30,MMM,17,1133416844.2771983,1133416844.2771983,81.32369232177734,1732.0
2022-09-30,COST,18,1068924137.9537964,1068924137.9537964,451.83831787109375,1732.0
2022-09-30,JNJ,19,1052358397.0388031,1052358397.0388031,147.37887573242188,1732.0
2022-09-30,CRM,20,1021704873.2740784,1021704873.2740784,142.11328125,1732.0
2022-09-30,AVGO,21,1020701037.484614,1020701037.484614,42.101078033447266,1732.0
2022-09-30,QCOM,22,951457785.2813467,951457785.2813467,104.20738220214844,1732.0
2022-09-30,HD,23,912107414.7755686,912107414.7755686,252.45114135742188,1732.0
2022-09-30,MA,24,850519449.0008036,850519449.0008036,278.5166015625,1732.0
2022-09-30,LLY,25,845795394.7821045,845795394.7821045,314.3573303222656,1732.0
2022-09-30,PG,26,843759008.5801951,843759008.5801951,115.3971939086914,1732.0
2022-09-30,CMCSA,27,820912109.0648372,820912109.0648372,24.473751068115234,1732.0
2022-09-30,TXN,28,807720996.6815186,807720996.6815186,139.29803466796875,1732.0
2022-09-30,C,29,801289764.7580147,801289764.7580147,36.74506378173828,1732.0
2022-09-30,CSCO,30,749448336.9373703,749448336.9373703,36.11150360107422,1732.0
2022-10-31,AAPL,1,12909704606.960169,12909704606.960169,150.66989135742188,1763.0
2022-10-31,NVDA,2,8342054804.320844,8342054804.320844,13.479325294494629,1763.0
2022-10-31,AMZN,3,7129680073.156661,7129680073.156661,102.44000244140625,1763.0
2022-10-31,MSFT,4,6561188055.587642,6561188055.587642,225.55767822265625,1763.0
2022-10-31,AMD,5,6022488727.11504,6022488727.11504,60.060001373291016,1763.0
2022-10-31,META,6,4850703003.262074,4850703003.262074,92.43463134765625,1763.0
2022-10-31,GOOGL,7,2914924345.1192603,2914924345.1192603,93.73527526855469,1763.0
2022-10-31,NFLX,8,2833114715.795676,2833114715.795676,29.187999725341797,1763.0
2022-10-31,XOM,9,1656425512.3682404,1656425512.3682404,98.494140625,1763.0
2022-10-31,ADBE,10,1334218060.2729797,1334218060.2729797,318.5,1763.0
2022-10-31,JPM,11,1318352766.1532338,1318352766.1532338,116.38562774658203,1763.0
2022-10-31,CVX,12,1257772425.7209778,1257772425.7209778,156.72174072265625,1763.0
2022-10-31,UNH,13,1224622185.2163188,1224622185.2163188,519.8859252929688,1763.0
2022-10-31,INTC,14,1174777386.9923847,1174777386.9923847,27.049091339111328,1763.0
2022-10-31,DIS,15,1130215137.1358871,1130215137.1358871,104.0887680053711,1763.0
2022-10-31,MMM,16,1114383601.4817746,1114383601.4817746,92.57653045654297,1763.0
2022-10-31,JNJ,17,1091439466.7356365,1091439466.7356365,156.95094299316406,1763.0
2022-10-31,CRM,18,1089695265.1287842,1089695265.1287842,160.63821411132812,1763.0
2022-10-31,AVGO,19,1056593960.091273,1056593960.091273,44.57683181762695,1763.0
2022-10-31,COST,20,1020757628.9745585,1020757628.9745585,480.6700134277344,1763.0
2022-10-31,BA,21,1009374390.7535172,1009374390.7535172,142.50999450683594,1763.0
2022-10-31,HD,22,939809716.16539,939809716.16539,270.92254638671875,1763.0
2022-10-31,MA,23,882354079.1675314,882354079.1675314,321.97747802734375,1763.0
2022-10-31,LLY,24,878021645.3612772,878021645.3612772,352.0198669433594,1763.0
2022-10-31,TXN,25,868403882.8011068,868403882.8011068,145.7155303955078,1763.0
2022-10-31,QCOM,26,851824289.5071539,851824289.5071539,108.52398681640625,1763.0
2022-10-31,PG,27,812244855.785675,812244855.785675,123.96696472167969,1763.0
2022-10-31,CMCSA,28,811104309.3568712,811104309.3568712,26.720256805419922,1763.0
2022-10-31,CSCO,29,775557467.568779,775557467.568779,41.39459991455078,1763.0
2022-10-31,PEP,30,747101639.3734232,747101639.3734232,161.99671936035156,1763.0
2022-11-30,AAPL,1,13189958158.91762,13189958158.91762,145.6936492919922,1793.0
2022-11-30,AMZN,2,8072346104.487088,8072346104.487088,96.54000091552734,1793.0
2022-11-30,NVDA,3,7611566525.027387,7611566525.027387,16.90515899658203,1793.0
2022-11-30,MSFT,4,6943655299.301097,6943655299.301097,248.61483764648438,1793.0
2022-11-30,AMD,5,5652769435.414118,5652769435.414118,77.62999725341797,1793.0
2022-11-30,META,6,5357681366.681405,5357681366.681405,117.18042755126953,1793.0
2022-11-30,NFLX,7,3156293703.4665112,3156293703.4665112,30.55299949645996,1793.0
2022-11-30,GOOGL,8,3109522763.11643,3109522763.11643,100.16216278076172,1793.0
2022-11-30,XOM,9,1753702148.999583,1753702148.999583,99.76193237304688,1793.0
2022-11-30,UNH,10,1517204368.9302063,1517204368.9302063,512.96533203125,1793.0
2022-11-30,JPM,11,1401774930.8848317,1401774930.8848317,127.75790405273438,1793.0
2022-11-30,ADBE,12,1387843116.7657979,1387843116.7657979,344.92999267578125,1793.0
2022-11-30,CVX,13,1299017316.2976582,1299017316.2976582,160.03807067871094,1793.0
2022-11-30,DIS,14,1270167838.5712688,1270167838.5712688,95.61824798583984,1793.0
2022-11-30,BA,15,1141046815.73747,1141046815.73747,178.8800048828125,1793.0
2022-11-30,INTC,16,1135392576.5208054,1135392576.5208054,28.995832443237305,1793.0
2022-11-30,HD,17,1113306378.2289886,1113306378.2289886,298.20416259765625,1793.0
2022-11-30,JNJ,18,1079001740.7359314,1079001740.7359314,161.6232452392578,1793.0
2022-11-30,AVGO,19,1075890887.88414,1075890887.88414,52.24872970581055,1793.0
2022-11-30,CRM,20,1075726515.7205963,1075726515.7205963,158.3262939453125,1793.0
2022-11-30,LLY,21,1025993112.8501383,1025993112.8501383,361.7662048339844,1793.0
2022-11-30,COST,22,1021728407.752482,1021728407.752482,516.8519897460938,1793.0
2022-11-30,QCOM,23,920663724.0148544,920663724.0148544,117.41224670410156,1793.0
2022-11-30,TXN,24,919521427.944692,919521427.944692,163.70433044433594,1793.0
2022-11-30,MA,25,916867072.0458475,916867072.0458475,349.66400146484375,1793.0
2022-11-30,PG,26,832293475.8586375,832293475.8586375,137.30538940429688,1793.0
2022-11-30,CMCSA,27,816786532.5820426,816786532.5820426,30.845308303833008,1793.0
2022-11-30,TMO,28,807578398.159841,807578398.159841,554.405517578125,1793.0
2022-11-30,PEP,29,803455976.3865662,803455976.3865662,165.50283813476562,1793.0
2022-11-30,CSCO,30,794849458.9043745,794849458.9043745,45.30354309082031,1793.0
2022-12-30,AAPL,1,11675285477.99928,11675285477.99928,127.8792953491211,1823.0
2022-12-30,AMZN,2,7882763341.259473,7882763341.259473,84.0,1823.0
2022-12-30,NVDA,3,7368815766.468525,7368815766.468525,14.598594665527344,1823.0
2022-12-30,MSFT,4,6958743163.156484,6958743163.156484,233.68666076660156,1823.0
2022-12-30,META,5,5059561403.8376875,5059561403.8376875,119.40299224853516,1823.0
2022-12-30,AMD,6,4935071086.268647,4935071086.268647,64.7699966430664,1823.0
2022-12-30,NFLX,7,3172651609.885375,3172651609.885375,29.488000869750977,1823.0
2022-12-30,GOOGL,8,2995301220.970548,2995301220.970548,87.50675964355469,1823.0
2022-12-30,XOM,9,1751680191.451327,1751680191.451327,98.83008575439453,1823.0
2022-12-30,UNH,10,1510548839.9315898,1510548839.9315898,498.0325622558594,1823.0
2022-12-30,JPM,11,1371706836.9048183,1371706836.9048183,123.98562622070312,1823.0
2022-12-30,DIS,12,1355080072.5236511,1355080072.5236511,84.88109588623047,1823.0
2022-12-30,CRM,13,1266212619.6936798,1266212619.6936798,130.99832153320312,1823.0
2022-12-30,BA,14,1218587585.113144,1218587585.113144,190.49000549316406,1823.0
2022-12-30,CVX,15,1191472020.3604634,1191472020.3604634,156.70306396484375,1823.0
2022-12-30,HD,16,1141742953.0964153,1141742953.0964153,290.7213134765625,1823.0
2022-12-30,AVGO,17,1126274722.077179,1126274722.077179,53.4591178894043,1823.0
2022-12-30,ADBE,18,1098620654.4992065,1098620654.4992065,336.5299987792969,1823.0
2022-12-30,INTC,19,1070261262.3362986,1070261262.3362986,25.485862731933594,1823.0
2022-12-30,COST,20,1049419495.8022562,1049419495.8022562,437.5390930175781,1823.0
2022-12-30,JNJ,21,1012213244.2224884,1012213244.2224884,160.3974609375,1823.0
2022-12-30,LLY,22,983600543.0997721,983600543.0997721,356.6578063964844,1823.0
2022-12-30,QCOM,23,890724002.0747757,890724002.0747757,102.04997253417969,1823.0
2022-12-30,MRK,24,881215591.6463089,881215591.6463089,100.51129913330078,1823.0
2022-12-30,MA,25,880670945.595754,880670945.595754,341.1579284667969,1823.0
2022-12-30,TXN,26,860429302.6978556,860429302.6978556,149.8793487548828,1823.0
2022-12-30,PG,27,839796897.3967997,839796897.3967997,139.51463317871094,1823.0
2022-12-30,PFE,28,822087723.5569954,822087723.5569954,42.36595916748047,1823.0
2022-12-30,TMO,29,802599435.1266989,802599435.1266989,545.2607421875,1823.0
2022-12-30,CSCO,30,800066466.6677538,800066466.6677538,43.40829849243164,1823.0
2023-01-31,AAPL,1,10669699309.665375,10669699309.665375,142.01266479492188,1855.0
2023-01-31,NVDA,2,7631253143.859942,7631253143.859942,19.516407012939453,1855.0
2023-01-31,AMZN,3,7410169905.7247925,7410169905.7247925,103.12999725341797,1855.0
2023-01-31,MSFT,4,7038210815.080007,7038210815.080007,241.47232055664062,1855.0
2023-01-31,AMD,5,4296404430.013613,4296404430.013613,75.1500015258789,1855.0
2023-01-31,META,6,4068369717.385597,4068369717.385597,147.81007385253906,1855.0
2023-01-31,NFLX,7,2934055834.4347,2934055834.4347,35.38600158691406,1855.0
2023-01-31,GOOGL,8,2906301462.1912894,2906301462.1912894,98.02978515625,1855.0
2023-01-31,XOM,9,1693617087.6873653,1693617087.6873653,103.9463119506836,1855.0
2023-01-31,UNH,10,1659880748.0597432,1659880748.0597432,468.921630859375,1855.0
2023-01-31,DIS,11,1449234575.105718,1449234575.105718,105.99391174316406,1855.0
2023-01-31,CRM,12,1431657449.65065,1431657449.65065,165.95362854003906,1855.0
2023-01-31,BA,13,1341172761.4182537,1341172761.4182537,213.0,1855.0
2023-01-31,JPM,14,1267153257.6178615,1267153257.6178615,130.35951232910156,1855.0
2023-01-31,CVX,15,1257099567.4429066,1257099567.4429066,151.927490234375,1855.0
2023-01-31,AVGO,16,1216048917.4797695,1216048917.4797695,55.93355178833008,1855.0
2023-01-31,HD,17,1173404296.5325928,1173404296.5325928,298.3699035644531,1855.0
2023-01-31,JNJ,18,1089455004.8535411,1089455004.8535411,148.38465881347656,1855.0
2023-01-31,INTC,19,1051905252.6951027,1051905252.6951027,27.250490188598633,1855.0
2023-01-31,COST,20,1036632963.416748,1036632963.416748,489.9095153808594,1855.0
2023-01-31,ADBE,21,997480909.6085104,997480909.6085104,370.3399963378906,1855.0
2023-01-31,MA,22,960956695.6404623,960956695.6404623,364.185791015625,1855.0
2023-01-31,LLY,23,948448588.5732523,948448588.5732523,335.5121154785156,1855.0
2023-01-31,QCOM,24,922727456.010755,922727456.010755,123.64997100830078,1855.0
2023-01-31,PG,25,906298817.0149231,906298817.0149231,131.88661193847656,1855.0
2023-01-31,GS,26,904407814.6624247,904407814.6624247,337.48638916015625,1855.0
2023-01-31,MRK,27,879448465.9007645,879448465.9007645,97.30436706542969,1855.0
2023-01-31,PFE,28,878449971.5762011,878449971.5762011,36.84731674194336,1855.0
2023-01-31,TMO,29,851010212.6474508,851010212.6474508,564.7072143554688,1855.0
2023-01-31,TXN,30,840568208.3505758,840568208.3505758,161.90170288085938,1855.0
2023-02-28,AAPL,1,10227750265.320051,10227750265.320051,145.304931640625,1883.0
2023-02-28,NVDA,2,9012687020.842981,9012687020.842981,23.191530227661133,1883.0
2023-02-28,MSFT,3,7543094846.363093,7543094846.363093,243.64988708496094,1883.0
2023-02-28,AMZN,4,6965715272.38669,6965715272.38669,94.2300033569336,1883.0
2023-02-28,META,5,4808448035.5715685,4808448035.5715685,173.57785034179688,1883.0
2023-02-28,AMD,6,4163025649.0421805,4163025649.0421805,78.58000183105469,1883.0
2023-02-28,GOOGL,7,3491592121.889839,3491592121.889839,89.32174682617188,1883.0
2023-02-28,NFLX,8,2847478050.9957952,2847478050.9957952,32.2130012512207,1883.0
2023-02-28,XOM,9,1679541653.7716675,1679541653.7716675,99.23843383789062,1883.0
2023-02-28,UNH,10,1597291232.481842,1597291232.481842,447.0813903808594,1883.0
2023-02-28,CRM,11,1452355049.2594402,1452355049.2594402,161.64596557617188,1883.0
2023-02-28,BA,12,1320331793.0720012,1320331793.0720012,201.5500030517578,1883.0
2023-02-28,CVX,13,1277239315.7635243,1277239315.7635243,141.60043334960938,1883.0
2023-02-28,DIS,14,1261330548.6334484,1261330548.6334484,97.3182144165039,1883.0
2023-02-28,JPM,15,1233721267.8950245,1233721267.8950245,133.5169677734375,1883.0
2023-02-28,AVGO,16,1233581479.7582626,1233581479.7582626,56.820823669433594,1883.0
2023-02-28,JNJ,17,1163431941.0109203,1163431941.0109203,140.16029357910156,1883.0
2023-02-28,INTC,18,1118690640.5004342,1118690640.5004342,24.332361221313477,1883.0
2023-02-28,HD,19,1051273121.4738973,1051273121.4738973,272.9388732910156,1883.0
2023-02-28,ADBE,20,993368759.1783651,993368759.1783651,323.95001220703125,1883.0
2023-02-28,COST,21,990519043.2991537,990519043.2991537,464.8771667480469,1883.0
2023-02-28,LLY,22,964132529.3722534,964132529.3722534,304.3902893066406,1883.0
2023-02-28,MA,23,958748611.5170797,958748611.5170797,349.1408386230469,1883.0
2023-02-28,PG,24,908025151.4553198,908025151.4553198,127.421875,1883.0
2023-02-28,QCOM,25,891586954.5731608,891586954.5731608,114.66466522216797,1883.0
2023-02-28,PFE,26,878648302.9536629,878648302.9536629,33.851802825927734,1883.0
2023-02-28,GS,27,871389322.3063151,871389322.3063151,324.42279052734375,1883.0
2023-02-28,MRK,28,853860954.0456136,853860954.0456136,96.24443817138672,1883.0
2023-02-28,TXN,29,826872878.8236746,826872878.8236746,156.6392822265625,1883.0
2023-02-28,TMO,30,821566589.2230225,821566589.2230225,536.4188232421875,1883.0
2023-03-31,NVDA,1,11093392354.089897,11093392354.089897,27.752429962158203,1914.0
2023-03-31,AAPL,2,9902372105.349047,9902372105.349047,162.54518127441406,1914.0
2023-03-31,MSFT,3,8153605139.831492,8153605139.831492,281.6304016113281,1914.0
2023-03-31,AMZN,4,6654797094.571902,6654797094.571902,103.29000091552734,1914.0
2023-03-31,META,5,5603889801.238149,5603889801.238149,210.28976440429688,1914.0
2023-03-31,AMD,6,5269420469.324086,5269420469.324086,98.01000213623047,1914.0
2023-03-31,GOOGL,7,3876689648.493614,3876689648.493614,102.87970733642578,1914.0
2023-03-31,NFLX,8,2612949410.6884637,2612949410.6884637,34.54800033569336,1914.0
2023-03-31,JPM,9,1706935198.7185414,1706935198.7185414,121.37141418457031,1914.0
2023-03-31,XOM,10,1686467792.0985413,1686467792.0985413,99.0127182006836,1914.0
2023-03-31,UNH,11,1621189189.1351318,1621189189.1351318,445.51568603515625,1914.0
2023-03-31,CRM,12,1527389414.735387,1527389414.735387,197.3817596435547,1914.0
2023-03-31,AVGO,13,1339341759.2980068,1339341759.2980068,61.779930114746094,1914.0
2023-03-31,SCHW,14,1334559008.5406494,1334559008.5406494,50.129302978515625,1914.0
2023-03-31,CVX,15,1314508192.6434326,1314508192.6434326,143.70547485351562,1914.0
2023-03-31,INTC,16,1308845711.2177022,1308845711.2177022,31.886808395385742,1914.0
2023-03-31,BA,17,1295007232.014033,1295007232.014033,212.42999267578125,1914.0
2023-03-31,JNJ,18,1204688160.9348042,1204688160.9348042,141.75160217285156,1914.0
2023-03-31,HD,19,1098704144.684499,1098704144.684499,273.5990295410156,1914.0
2023-03-31,ADBE,20,1090431606.518453,1090431606.518453,385.3699951171875,1914.0
2023-03-31,DIS,21,1079524894.5179112,1079524894.5179112,97.82625579833984,1914.0
2023-03-31,LLY,22,1053896723.1105042,1053896723.1105042,335.8836669921875,1914.0
2023-03-31,MA,23,1033093327.504476,1033093327.504476,357.1202087402344,1914.0
2023-03-31,GS,24,978756604.0660095,978756604.0660095,303.94366455078125,1914.0
2023-03-31,COST,25,920537979.5116678,920537979.5116678,477.06121826171875,1914.0
2023-03-31,PG,26,909545372.3036575,909545372.3036575,137.73162841796875,1914.0
2023-03-31,QCOM,27,901020983.2401276,901020983.2401276,119.14740753173828,1914.0
2023-03-31,C,28,889633547.5521723,889633547.5521723,42.23914337158203,1914.0
2023-03-31,ABBV,29,874693204.0339407,874693204.0339407,142.99386596679688,1914.0
2023-03-31,MRK,30,863923749.5160547,863923749.5160547,97.05039978027344,1914.0
2023-04-28,NVDA,1,11679708809.856604,11679708809.856604,27.724456787109375,1942.0
2023-04-28,AAPL,2,9563873981.307194,9563873981.307194,167.25694274902344,1942.0
2023-04-28,MSFT,3,8352804748.992894,8352804748.992894,300.15185546875,1942.0
2023-04-28,AMZN,4,6450083105.131899,6450083105.131899,105.44999694824219,1942.0
2023-04-28,META,5,5987191805.467708,5987191805.467708,238.4488067626953,1942.0
2023-04-28,AMD,6,5239533268.940684,5239533268.940684,89.37000274658203,1942.0
2023-04-28,GOOGL,7,3927453224.829038,3927453224.829038,106.4601058959961,1942.0
2023-04-28,NFLX,8,2201009145.7286835,2201009145.7286835,32.99300003051758,1942.0
2023-04-28,JPM,9,1798834305.9243138,1798834305.9243138,129.76797485351562,1942.0
2023-04-28,XOM,10,1666241050.3996658,1666241050.3996658,106.84994506835938,1942.0
2023-04-28,UNH,11,1562517921.950531,1562517921.950531,463.8985595703125,1942.0
2023-04-28,SCHW,12,1473886191.84426,1473886191.84426,49.99531936645508,1942.0
2023-04-28,CRM,13,1340909922.853241,1340909922.853241,195.98867797851562,1942.0
2023-04-28,INTC,14,1291803206.8103094,1291803206.8103094,30.315410614013672,1942.0
2023-04-28,AVGO,15,1251650826.1290867,1251650826.1290867,60.33159255981445,1942.0
2023-04-28,BA,16,1190016629.748052,1190016629.748052,206.77999877929688,1942.0
2023-04-28,CVX,17,1179289028.3118694,1179289028.3118694,148.47918701171875,1942.0
2023-04-28,JNJ,18,1173318235.0081635,1173318235.0081635,149.70794677734375,1942.0
2023-04-28,LLY,19,1113164603.1998699,1113164603.1998699,387.1728210449219,1942.0
2023-04-28,HD,20,1090265531.7607625,1090265531.7607625,278.6237487792969,1942.0
2023-04-28,ADBE,21,1053629242.3974609,1053629242.3974609,377.55999755859375,1942.0
2023-04-28,DIS,22,987757785.8635458,987757785.8635458,100.1417236328125,1942.0
2023-04-28,MA,23,935037315.2879333,935037315.2879333,374.0384521484375,1942.0
2023-04-28,COST,24,885585877.9338583,885585877.9338583,483.15814208984375,1942.0
2023-04-28,CSCO,25,864564266.1801275,864564266.1801275,43.722904205322266,1942.0
2023-04-28,PG,26,861402914.671847,861402914.671847,145.76177978515625,1942.0
2023-04-28,ABBV,27,850062065.1844534,850062065.1844534,136.8389129638672,1942.0
2023-04-28,C,28,838305384.4632784,838305384.4632784,42.86613845825195,1942.0
2023-04-28,LIN,29,825904713.3248901,825904713.3248901,355.37249755859375,1942.0
2023-04-28,GS,30,805557629.1519674,805557629.1519674,319.1171569824219,1942.0
2023-05-31,NVDA,1,13804690105.963709,13804690105.963709,37.800533294677734,1975.0
2023-05-31,AAPL,2,9467942724.208984,9467942724.208984,174.9604949951172,1975.0
2023-05-31,MSFT,3,8521954059.49646,8521954059.49646,321.4942932128906,1975.0
2023-05-31,AMZN,4,6646266793.040212,6646266793.040212,120.58000183105469,1975.0
2023-05-31,AMD,5,6602489514.21463,6602489514.21463,118.20999908447266,1975.0
2023-05-31,META,6,5426335606.690394,5426335606.690394,262.65875244140625,1975.0
2023-05-31,GOOGL,7,3838451305.355377,3838451305.355377,121.86280822753906,1975.0
2023-05-31,NFLX,8,2281104735.365391,2281104735.365391,39.52299880981445,1975.0
2023-05-31,JPM,9,1868648216.7915218,1868648216.7915218,127.3930435180664,1975.0
2023-05-31,XOM,10,1620534222.730039,1620534222.730039,93.0595474243164,1975.0
2023-05-31,AVGO,11,1618194977.6124318,1618194977.6124318,77.80609130859375,1975.0
2023-05-31,SCHW,12,1571124369.1062546,1571124369.1062546,50.692508697509766,1975.0
2023-05-31,UNH,13,1383669228.9242046,1383669228.9242046,459.326416015625,1975.0
2023-05-31,INTC,14,1328239756.1963592,1328239756.1963592,30.811965942382812,1975.0
2023-05-31,LLY,15,1234427084.2329915,1234427084.2329915,421.1280517578125,1975.0
2023-05-31,CRM,16,1201720743.4349315,1201720743.4349315,220.6984405517578,1975.0
2023-05-31,HD,17,1189867107.3821003,1189867107.3821003,264.6717834472656,1975.0
2023-05-31,ADBE,18,1189622383.6604817,1189622383.6604817,417.7900085449219,1975.0
2023-05-31,CVX,19,1117923259.3221028,1117923259.3221028,133.9597625732422,1975.0
2023-05-31,BA,20,1095501412.5773365,1095501412.5773365,205.6999969482422,1975.0
2023-05-31,JNJ,21,1049508846.6093954,1049508846.6093954,142.87640380859375,1975.0
2023-05-31,MA,22,1031174499.5074972,1031174499.5074972,359.26507568359375,1975.0
2023-05-31,DIS,23,1022308531.2927374,1022308531.2927374,85.93624114990234,1975.0
2023-05-31,COST,24,897409598.6540731,897409598.6540731,492.1900939941406,1975.0
2023-05-31,CSCO,25,875042419.3769583,875042419.3769583,45.96226119995117,1975.0
2023-05-31,PG,26,868903300.4336039,868903300.4336039,132.82421875,1975.0
2023-05-31,QCOM,27,848752128.3737437,848752128.3737437,106.64950561523438,1975.0
2023-05-31,BKNG,28,827277104.0112305,827277104.0112305,2462.7626953125,1975.0
2023-05-31,PFE,29,817851712.4719747,817851712.4719747,32.067344665527344,1975.0
2023-05-31,ABBV,30,811681615.0275294,811681615.0275294,124.92261505126953,1975.0
2023-06-30,NVDA,1,16591589812.75832,16591589812.75832,42.268959045410156,2005.0
2023-06-30,AAPL,2,9901038248.83354,9901038248.83354,191.46450805664062,2005.0
2023-06-30,MSFT,3,8454125886.440379,8454125886.440379,333.3891906738281,2005.0
2023-06-30,AMZN,4,7271118682.956238,7271118682.956238,130.36000061035156,2005.0
2023-06-30,AMD,5,7266904384.617665,7266904384.617665,113.91000366210938,2005.0
2023-06-30,META,6,5668307770.606206,5668307770.606206,284.7454833984375,2005.0
2023-06-30,GOOGL,7,3885582250.682144,3885582250.682144,118.71878814697266,2005.0
2023-06-30,NFLX,8,2558406186.421331,2558406186.421331,44.04899978637695,2005.0
