date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-11-17,114521.87443771664,110898.22238580287,108417.0444588678,105637.45104817257,118399.49418215836
2025-11-18,113926.61092877416,110309.58852002752,106596.91087671867,104829.77366919268,117405.23591585403
2025-11-19,114953.114081223,111142.04250612477,107263.41238963841,103821.7752788996,117858.79084972295
2025-11-20,112620.90548675154,108797.1722106586,104536.18405698275,101882.33690978854,116062.3513909663
2025-11-21,113525.89897559331,109579.07212773978,104316.01928235056,102313.21745996847,117218.4722376167
2025-11-24,118003.07591018753,114301.3229508796,108010.14005310743,104356.85020942638,118943.75792517989
2025-11-25,118964.69132935403,114940.84596468213,107784.77372633846,104799.1915272036,120062.53256904629
2025-11-26,120070.08132172484,115999.19968124217,109395.58774139141,105599.35005051522,120891.38962063
2025-11-28,120343.35579769193,116200.75913647392,110185.38881127763,106379.76633410864,121551.26327069543
2025-12-01,118954.76877233158,114432.23503672988,109313.69424874571,105898.09088351318,120996.3291840213
2025-12-02,118716.1521351282,113798.41108842021,109250.60754929457,105443.97951335296,121220.4390650426
2025-12-03,119004.07414147852,114472.55395840341,109857.29253600424,106457.30017780609,121640.19731860788
2025-12-04,118027.7384733282,113659.01939124499,109125.0384216744,106078.26841290163,121729.13136652035
2025-12-05,118147.3742904289,113689.60028603599,109212.79113197542,105722.50303692863,121960.35118060811
2025-12-08,117556.17385099753,113235.02999208335,108688.55938791309,105112.32560323256,121593.95553341148
2025-12-09,117288.09359006055,112752.8657263564,108829.96303336693,104451.79218092922,121489.00508191438
2025-12-10,118511.00172752736,114368.90767334861,109940.29744507678,105856.96007222081,122294.74668495277
2025-12-11,118986.80304007026,114338.84441390478,109620.18106383944,106720.33861207453,122579.31821730339
2025-12-12,117785.61875207725,113154.90699314594,108199.06762281057,107166.71138184737,121261.34567841269
2025-12-15,117611.25445050445,113363.46595413411,107429.27753026034,107978.60855541883,121078.14241076149
2025-12-16,116610.84716884846,112412.88959764857,106747.65850156809,106671.03447733735,120747.3182051087
2025-12-17,115268.72540659853,111109.31271800044,105716.34365533451,106608.07977863311,119418.6644344597
2025-12-18,115892.5515644232,111694.66945777538,106400.86262746445,106308.98811752882,120320.42824226545
2025-12-19,116821.01342507936,113077.83468964849,107231.7891632292,107107.05725580825,121410.94825166407
2025-12-22,117486.49161254503,114115.54160223789,107571.09124248965,107654.23460218858,122167.32318315064
2025-12-23,117857.69910263021,114475.41902743625,107933.48702493709,107523.30108706627,122725.68702314165
2025-12-24,118426.05761998979,114873.38042504995,108362.95214735396,107890.58585167433,123157.38952873433
2025-12-26,118556.30400818388,115003.8813943358,108462.38660935039,107879.89284388506,123144.90087141853
2025-12-29,118660.0846875129,114887.75789445703,108517.96634152647,107970.6540149967,122706.05576844211
2025-12-30,118434.10224554982,114730.33489180023,108332.3570990348,107827.72696466435,122556.21365686382
2025-12-31,117732.70161836984,113966.6855597779,107588.38921142677,107256.63108162222,121648.20007634728
2026-01-02,118147.49500202539,114458.72699710535,108229.56252301288,108651.07857068849,121871.18848247449
2026-01-05,118696.09151843305,114334.7196910775,108847.6035699482,109314.05293887218,122682.86410315639
2026-01-06,119186.41095436605,114603.74248742868,108963.91022945191,109199.31639425036,123412.48695877119
2026-01-07,119424.00883468051,115636.12716097358,109023.63325728854,109479.27557870254,123014.67912643407
2026-01-08,119972.40341730713,115256.04919876133,109312.95293929384,109161.63237078603,123002.19046911824
2026-01-09,119724.84946433619,115238.4206951885,109456.212749262,109479.794218425,123815.65173914608
2026-01-12,119833.14849379931,115780.12549208043,109817.90694274995,109790.64133382146,124010.0915319498
2026-01-13,118610.26225651821,115540.21222898611,109392.61993528715,109775.44543762079,123762.1366992967
2026-01-14,118888.59957656408,115289.19588944566,108591.3520409294,110415.06529936458,123153.81823004244
2026-01-15,117901.48538065197,114559.1295468284,108232.87032896906,109726.00661186167,123489.19366390623
2026-01-16,117469.59272067917,114315.15919205251,108136.69018342948,109848.78893852595,123385.72399479357
2026-01-20,116172.81866134281,112365.17944503026,106097.7397662969,108757.24522957689,120873.99042761278
2026-01-21,117538.1246853749,114284.11847518725,107776.80525859783,110571.1310640377,122269.00720291733
2026-01-22,118127.56425989913,114952.85568339069,108384.57393649274,110873.3259949906,122907.63815862953
2026-01-23,117357.2257162437,114419.18767105477,107631.80424836306,110451.3330802485,122952.235839855
2026-01-26,117859.10000983784,114249.09052682464,107457.76570045596,110639.14682888327,123576.60337701121
2026-01-27,118022.98597780608,114165.4047605981,107231.66513577105,110834.99440774438,124068.96351983702
2026-01-28,117910.1425542334,113780.31749825468,107083.42932925984,110314.92010214899,124056.47486252121
2026-01-29,118225.49141164486,114123.6250182369,107618.09372265046,110873.13013186787,123810.29479110827
2026-01-30,118510.73909092766,115117.43329285078,108433.29316478746,111392.69137713707,123441.02468398892
2026-02-02,119667.99534364181,116160.61600207133,109415.90486223203,112270.00963151295,124054.68921317527
2026-02-03,122272.43624416715,116690.77377420012,109915.27973087238,113217.42210222143,123005.76176781015
2026-02-04,123464.04711199692,114143.1477221489,107515.57818546385,111093.66019519765,122409.93195587168
2026-02-05,123676.7693485288,112515.85236752447,105982.76956381221,109781.41924982514,120881.1221368908
2026-02-06,125001.30898741282,114698.82010879111,108038.98619657777,112332.25882414704,123200.20156061386
2026-02-09,124018.04474567568,115121.37430924649,108437.00535132588,112504.33713548766,123794.24572320636
2026-02-10,123238.6885588032,114197.80622142421,107567.06301192613,111639.8502809591,123467.78764796651
2026-02-11,124768.86763219668,114892.84221326059,108221.74266649375,112951.9525975448,123439.24992274876
2026-02-12,124643.66767402124,113633.65642003456,107035.6698158381,111868.4499299944,121532.25263802457
2026-02-13,124506.73785841538,113462.93282367064,106874.8590572488,111788.49725625652,121617.87670178356
2026-02-17,123237.74595431123,112534.83241397861,106000.64755919985,111186.48126412867,121814.1021439332
2026-02-18,124096.5030635144,113300.05656406685,106721.43999028375,111872.92592115587,122427.76667311952
2026-02-19,124020.1333383046,113426.10563819864,106840.17019315156,111920.67717766356,122104.87989657155
2026-02-20,123949.41783737445,113688.11790249182,107086.96906500094,111799.56875387375,122987.9161624565
2026-02-23,125390.5542969756,113986.97978998031,107368.47793585442,112363.10086755826,121732.04937886608
2026-02-24,125619.1365411999,115482.67321912722,108777.32592219504,113889.80580276175,122616.86040599117
2026-02-25,125159.55806835832,115335.62346805824,108638.81441866883,113614.5405955481,123651.53532090607
