date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-08-19,105394.59387600484,111268.85833131341,114053.73617388042,111489.62573336338,113485.27976936364
2025-08-20,104600.2196225025,110923.82053648424,114074.32018393278,111489.37730118466,113183.7445353951
2025-08-21,104049.7103029573,110286.60783299644,113137.83107470123,110542.16797660991,112729.66692300887
2025-08-22,106057.98757697629,112408.69646294224,114684.30132684916,112441.9458478825,114460.84326428483
2025-08-25,105811.10387996952,111939.43283711179,114092.34317987482,112360.87470959777,113957.08321987008
2025-08-26,106219.55355848114,112690.46119605744,114683.05086768886,112818.8563775078,114434.23273089064
2025-08-27,106479.04743762888,112830.23925477843,114772.04748983479,112781.75173396958,114694.97022810465
2025-08-28,107622.5226808869,113718.40096476823,115542.44458961657,113271.16759834865,115101.15105800267
2025-08-29,104967.19582195696,111170.38091587981,114785.9219985224,112731.78763739378,114414.72124323009
2025-09-02,104915.49113020112,110990.97690770088,114010.10715554703,112490.3338403827,113566.87524287275
2025-09-03,105811.63746273432,110792.58424703962,114213.39297714901,112208.679840557,114182.35815273674
2025-09-04,106365.22180313946,111698.63080151333,115452.24424321811,113305.17357703007,115136.62451045701
2025-09-05,105834.18508071682,109745.11959705903,114613.0455049154,112064.62341542025,114803.16534690098
2025-09-08,105727.6389378207,109818.7098809621,115324.28197728816,112031.98293141137,115085.18909320894
2025-09-09,107268.70586141944,110603.79022589313,116195.81935245014,112666.9216423575,115351.2508747232
2025-09-10,107194.74461126848,110151.86628227725,117322.36266566276,111840.78192544343,115684.72092638617
2025-09-11,108571.62501987284,110991.86714003055,117171.7578384948,113185.20302942955,116646.08632984007
2025-09-12,108504.71238743696,110630.7825979439,117060.41773401872,112518.45965501165,116607.05246641199
2025-09-15,109095.36276397642,111165.31055646917,117869.13672223059,112844.24061336256,117227.8596605762
2025-09-16,109171.57077210897,111661.24173021619,117989.46604279237,113425.21450981493,117066.45436309841
2025-09-17,109840.09384747568,112263.57633268293,117511.12529375323,114346.15625802109,116921.01103041437
2025-09-18,109422.049654814,111355.10920988192,117496.43919321189,113722.61825465821,117467.32179680317
2025-09-19,109922.4747779951,111348.51798566767,117578.21993982232,113793.10007609578,118049.11690375321
2025-09-22,110226.65804499794,111070.43620221331,117687.30507785713,113214.44579817662,118607.61146182295
2025-09-23,110812.61274089602,110337.18231399832,116140.98046492525,112315.0971950793,117961.96849569792
2025-09-24,110692.18705475748,110370.45713353113,116076.7085877001,112350.64288488032,117586.65544901286
2025-09-25,110900.81939603314,110011.06301570358,115539.10502987061,111991.23288122386,117044.17729627165
2025-09-26,111319.39096840053,110142.37474395125,115510.05031468635,112369.04769856522,117714.73225110616
2025-09-29,110842.92308424915,110575.26680816394,116073.62628651323,112704.2605770788,118045.55649277946
2025-09-30,111026.78395253982,110905.39613629506,115877.24597191396,112763.51545229155,118490.21589265096
2025-10-01,112949.79126246808,112466.28894946037,117133.39967158684,114159.93702319787,118893.97956280534
2025-10-02,112255.15920001619,111578.6246920482,116678.62899832663,112951.99685305837,119030.91928395875
2025-10-03,111928.13187331843,112166.83275627422,117552.66780358202,113486.55320706709,119029.15541063229
2025-10-06,112613.64111644989,112040.2558150419,117893.54847070148,114731.42715185072,119456.02364374184
2025-10-07,111616.93551708311,111681.75902221209,117154.21761387009,113494.65891548413,119013.13900530378
2025-10-08,112639.15604874883,111351.81052370455,117379.23405318908,113526.78955534381,119722.82581652892
2025-10-09,112870.45025924663,111483.21064383915,117774.89878863104,113232.08256352544,119375.98516952709
2025-10-10,109757.59052938396,110450.59953199614,115736.53915118685,111178.60216572002,116149.5124360145
2025-10-13,113371.59229051518,111660.15903600301,117582.54726930344,113066.87746827315,117931.7213345812
2025-10-14,111693.26045429893,112272.37764775073,116612.41170891527,113804.85457778422,117787.6499033733
2025-10-15,112687.71980371099,113479.10772939122,116990.44510352307,115019.80512175265,118310.57301602612
2025-10-16,113190.74528821939,113087.02939993377,117352.42189584496,114465.10666604007,117504.85310147161
2025-10-17,113108.99528500739,112939.97316514097,116998.13709693034,114709.06888708619,118171.84764533235
2025-10-20,113546.84252180655,112818.23406133351,116701.13087378294,114575.3307580141,119400.88627012962
2025-10-21,112468.16605676408,112497.41952689258,116569.56034164039,114535.3928562273,119399.10062058925
2025-10-22,111837.72316553071,112319.35212500088,116799.84850136074,114784.63587714142,118778.35875506673
2025-10-23,112880.65388965058,112761.43304294752,117443.39874937435,115742.8626859833,119482.7103938847
2025-10-24,113644.01871477226,113225.37346595181,118141.19109136282,115644.70553615263,120459.18848978999
2025-10-27,115623.62296913998,112938.10535866118,118624.43039591388,116058.90489487242,121880.32598556676
2025-10-28,116596.11320735537,112357.50093601637,119142.58676177505,116100.80011674708,122204.04029339943
2025-10-29,117491.64819839798,111512.82877615913,119164.72151296727,115580.34863899976,122262.73807798544
2025-10-30,116085.19375983559,111235.52145673188,117664.05536346747,113486.44899021245,120918.07864544961
2025-10-31,115823.67777271396,111049.41249540479,117847.05817481158,114160.62794133712,121314.72149365646
