date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-07-22,101990.34077543217,107368.10270315547,106483.12250478315,103299.62479893863,111543.03621797738
2025-07-23,103248.72588744867,108465.36639793155,107536.90857786966,104355.31010139054,112491.97818807559
2025-07-24,104178.36508577838,109224.88598372549,108219.91998665137,105086.04936439935,112529.2263979077
2025-07-25,104794.6584908416,109535.59892975944,108678.92271036631,105384.98852731088,113004.59020762976
2025-07-28,105865.44065545968,110027.4239803622,109018.97244039214,105858.17695026782,112976.21580399855
2025-07-29,105877.3835065573,109675.79363836207,108838.12301020457,105519.87086603942,112678.23012534181
2025-07-30,106759.9523995829,110439.23336509569,109670.9747846345,106254.38172487635,112536.32544286837
2025-07-31,107698.80083315162,111403.00658109812,108943.10637161868,107207.13592801121,112114.17180603418
2025-08-01,104486.23742856248,108159.96168535147,105693.42639371507,104100.61276030351,110276.57530747479
2025-08-04,107048.23862649828,110756.47291041075,108285.02784955055,106425.21042937887,111952.76652613038
2025-08-05,106397.89220050581,110191.43457880135,107627.16760118007,105865.585849691,111385.16957244817
2025-08-06,106759.34492995449,110708.36397385993,107992.79639971837,106082.42163278528,112238.33976421168
2025-08-07,107128.29760479179,111010.08530981131,108366.01179478262,106423.88473248405,112144.33185901136
2025-08-08,107828.47668792379,112015.88634969009,109074.28044534082,107075.24159311895,113018.77740944536
2025-08-11,107665.76603824727,111836.72429516798,108909.68990692835,107006.55298995828,112795.28815045283
2025-08-12,109136.40703449959,113186.00729693446,110397.32205556656,108209.51739403748,113996.10467128061
2025-08-13,108792.19737352543,113139.27162414193,110049.13554448608,107928.41232298102,114386.33438200323
2025-08-14,109228.09701405627,113680.70840589066,110490.07138163871,108488.63892809457,114396.97206133851
2025-08-15,108896.4060057871,113347.66898519624,110154.54815838241,107945.16889004226,114129.13554755319
2025-08-18,108551.40189612351,113125.89276400165,109805.55801989468,107944.17936849143,114104.31066640229
2025-08-19,105394.58976103317,110060.31609241385,106612.27343763497,105034.59423928012,113485.26741296661
2025-08-20,104600.2138281614,109497.43394709079,105808.7196275236,104374.5117310418,113183.73221182956
