date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2026-02-03,122272.43384569173,118885.2614402234,124609.35708405987,129664.09448781383,123005.77516080902
2026-02-04,123464.04469014707,116068.41670192854,124387.3221337629,127116.06523287467,122409.94528399596
2026-02-05,123676.7669225062,114455.41027380266,123787.28497221338,125554.06108042315,120881.13529855665
2026-02-06,125001.30653540824,116516.94327520115,125059.63136295746,127752.94706444954,123200.21497478355
2026-02-09,124018.04231295863,117249.45956189583,124545.9699582364,128114.54410248395,123794.2592020562
2026-02-10,123238.68614137385,116159.28758524756,123502.24377394121,127409.3605527202,123467.80109127125
2026-02-11,124768.86518475162,116934.09571519791,124465.18149897273,128134.63158854685,123439.26336294628
2026-02-12,124643.66522903208,115732.18114802535,124215.0780500246,125971.54402736119,121532.26587058618
2026-02-13,124506.73541611222,115249.30920219167,123691.6406708441,125640.09014135445,121617.88994366802
2026-02-17,123237.74353690035,114443.0524935217,123257.14695122246,124814.67129420658,121814.1154071829
2026-02-18,124096.5006292583,115199.0019104401,124126.78020472123,126151.09332231538,122427.78000318568
2026-02-19,124020.13090554654,115203.57340963716,123957.30488436157,126519.07894494291,122104.89319148146
2026-02-20,123949.41540600355,115587.24111989498,124456.61662442678,127072.2014951824,122987.92955351232
2026-02-23,125390.5518373356,115839.19723774579,125310.11003153282,127369.09529664791,121732.06263318179
2026-02-24,125619.13407707606,117374.45455788886,125737.65235171722,129036.9663009179,122616.87375664605
2026-02-25,125159.55561324951,117348.44213811672,125764.25553777127,128961.03036288907,123651.54878421745
2026-02-26,124051.1968691443,115472.96055517437,123778.99844398204,126513.08177603452,122964.73788570148
2026-02-27,126518.06109673649,116025.67170217866,125309.88067585608,127258.8791162442,122374.26495750951
2026-03-02,125727.22493699356,115559.2180212057,124731.35344286275,126700.93030441127,122443.83996094199
2026-03-03,124488.3408535431,114759.24585046127,123885.159754079,125792.75341548663,121364.57813539625
